"trial","word","ink","cond","corr","rt","ID","coat","wordRepeat","inkRepeat","AGCond","LastCond","location"
89,"RED","red","congruent",1,1433.41407925,143,"y","n","y","Neu","Inc",3
90,"BLUE","red","incongruent",1,1000.63454709,143,"y","n","y","Inc","Neu",3
91,"XXXX","red","neutral",1,450.336088659,143,"y","n","y","Neu","Inc",3
92,"XXXX","red","neutral",1,467.08037355,143,"y","y","y","Neu","Neu",3
93,"XXXX","red","neutral",1,1033.7647805,143,"y","y","y","Neu","Neu",3
94,"BLUE","red","incongruent",1,433.668154757,143,"y","n","y","Inc","Neu",3
95,"BLUE","blue","congruent",1,600.223663496,143,"y","y","n","Neu","Inc",3
96,"RED","blue","incongruent",1,900.53551551,143,"y","n","y","Inc","Neu",3
97,"XXXX","red","neutral",1,466.80608741,143,"y","n","n","Neu","Inc",3
98,"RED","red","congruent",1,1017.17865141,143,"y","n","y","Neu","Neu",3
99,"XXXX","blue","neutral",1,483.958753757,143,"y","n","n","Neu","Neu",3
100,"BLUE","blue","congruent",1,500.269634416,143,"y","n","y","Neu","Neu",3
101,"BLUE","red","incongruent",1,550.319310743,143,"y","y","n","Inc","Neu",3
102,"BLUE","red","incongruent",1,300.571381347,143,"y","y","y","Inc","Inc",3
103,"RED","red","congruent",1,350.26047565,143,"y","n","y","Neu","Inc",3
104,"XXXX","red","neutral",1,367.41859559,143,"y","n","y","Neu","Neu",3
105,"RED","blue","incongruent",1,633.802699391,143,"y","n","n","Inc","Neu",3
106,"RED","blue","incongruent",1,333.6339253,143,"y","y","y","Inc","Inc",3
107,"XXXX","red","neutral",1,617.319226963,143,"y","n","n","Neu","Inc",3
108,"BLUE","red","incongruent",1,816.837189253,143,"y","n","y","Inc","Neu",3
109,"XXXX","blue","neutral",1,583.499589236,143,"y","n","n","Neu","Inc",3
110,"BLUE","red","incongruent",1,1450.40377812,143,"y","n","n","Inc","Neu",3
111,"XXXX","red","neutral",1,466.919010039,143,"y","n","y","Neu","Inc",3
112,"RED","red","congruent",1,533.70655491,143,"y","n","y","Neu","Neu",3
113,"BLUE","blue","congruent",1,500.531088561,143,"y","n","n","Neu","Neu",3
114,"BLUE","blue","congruent",1,366.908519529,143,"y","y","y","Neu","Neu",3
115,"XXXX","blue","neutral",1,417.154527036,143,"y","n","y","Neu","Neu",3
116,"RED","blue","incongruent",1,967.17388765,143,"y","n","y","Inc","Neu",3
117,"RED","blue","incongruent",1,767.003092216,143,"y","y","y","Inc","Inc",3
118,"XXXX","blue","neutral",1,467.640815536,143,"y","n","y","Neu","Inc",3
119,"BLUE","blue","congruent",1,500.80633699,143,"y","n","y","Neu","Neu",3
120,"RED","blue","incongruent",1,700.326223858,143,"y","n","y","Inc","Neu",3
121,"BLUE","blue","congruent",1,817.160237348,143,"y","n","y","Neu","Inc",3
122,"XXXX","red","neutral",1,467.0245538,143,"y","n","n","Neu","Neu",3
123,"RED","blue","incongruent",1,983.94511966,143,"y","n","n","Inc","Neu",3
124,"RED","blue","incongruent",1,883.767491439,143,"y","y","y","Inc","Inc",3
125,"BLUE","red","incongruent",1,650.226181839,143,"y","n","n","Inc","Inc",3
126,"BLUE","red","incongruent",1,400.413770927,143,"y","y","y","Inc","Inc",3
127,"RED","blue","incongruent",1,717.049977509,143,"y","n","n","Inc","Inc",3
128,"RED","red","congruent",1,1033.85941731,143,"y","y","n","Neu","Inc",3
129,"RED","blue","incongruent",1,567.109791096,143,"y","y","n","Inc","Neu",3
130,"BLUE","blue","congruent",1,1600.51431064,143,"y","n","y","Neu","Inc",3
131,"XXXX","red","neutral",1,600.494100014,143,"y","n","n","Neu","Neu",3
132,"XXXX","blue","neutral",1,567.23522488,143,"y","y","n","Neu","Neu",3
133,"XXXX","blue","neutral",1,483.476587804,143,"y","y","y","Neu","Neu",3
134,"XXXX","blue","neutral",1,400.49204696,143,"y","y","y","Neu","Neu",3
135,"XXXX","red","neutral",1,533.792529954,143,"y","y","n","Neu","Neu",3
136,"BLUE","blue","congruent",1,583.46782974,143,"y","n","n","Neu","Neu",3
137,"RED","blue","incongruent",1,517.198059941,143,"y","n","y","Inc","Neu",3
138,"BLUE","blue","congruent",1,433.627092279,143,"y","n","y","Neu","Inc",3
139,"RED","red","congruent",1,383.70894501,143,"y","n","n","Neu","Neu",3
140,"XXXX","blue","neutral",1,517.016485566,143,"y","n","n","Neu","Neu",3
141,"RED","blue","incongruent",1,1133.79259431,143,"y","n","y","Inc","Neu",3
142,"RED","blue","incongruent",1,683.793027187,143,"y","y","y","Inc","Inc",3
143,"BLUE","red","incongruent",1,600.479022134,143,"y","n","n","Inc","Inc",3
144,"RED","blue","incongruent",1,550.492864801,143,"y","n","n","Inc","Inc",3
145,"XXXX","red","neutral",1,900.348808616,143,"y","n","n","Neu","Inc",3
146,"RED","red","congruent",1,633.77960166,143,"y","n","y","Neu","Neu",3
147,"BLUE","red","incongruent",1,600.266971858,143,"y","n","y","Inc","Neu",3
148,"RED","red","congruent",1,434.016867075,143,"y","n","y","Neu","Inc",3
149,"BLUE","blue","congruent",1,483.465359546,143,"y","n","n","Neu","Neu",3
150,"RED","red","congruent",1,433.784285327,143,"y","n","n","Neu","Neu",3
1,"RED","blue","incongruent",1,1033.51936676,144,"y","n","n","Inc",NA,3
2,"XXXX","red","neutral",1,550.290438579,144,"y","n","n","Neu","Inc",3
3,"BLUE","blue","congruent",1,466.88275924,144,"y","n","n","Neu","Neu",3
4,"XXXX","blue","neutral",1,433.541437844,144,"y","n","y","Neu","Neu",3
5,"XXXX","blue","neutral",1,417.193344096,144,"y","y","y","Neu","Neu",3
6,"XXXX","red","neutral",1,517.062360421,144,"y","y","n","Neu","Neu",3
7,"BLUE","blue","congruent",1,450.478524901,144,"y","n","n","Neu","Neu",3
8,"RED","blue","incongruent",1,516.994991805,144,"y","n","y","Inc","Neu",3
9,"RED","blue","incongruent",1,416.878957767,144,"y","y","y","Inc","Inc",3
10,"RED","red","congruent",1,366.860399256,144,"y","y","n","Neu","Inc",3
11,"XXXX","blue","neutral",1,400.526051875,144,"y","n","n","Neu","Neu",3
12,"XXXX","blue","neutral",1,400.355705759,144,"y","y","y","Neu","Neu",3
13,"BLUE","blue","congruent",1,533.630524762,144,"y","n","y","Neu","Neu",3
14,"RED","red","congruent",1,400.549149839,144,"y","n","n","Neu","Neu",3
15,"BLUE","red","incongruent",1,500.454416731,144,"y","n","y","Inc","Neu",3
16,"RED","red","congruent",1,500.403088285,144,"y","n","y","Neu","Inc",3
17,"XXXX","blue","neutral",1,333.73337402,144,"y","n","n","Neu","Neu",3
18,"XXXX","blue","neutral",1,400.418583071,144,"y","y","y","Neu","Neu",3
19,"BLUE","blue","congruent",1,417.078176048,144,"y","n","y","Neu","Neu",3
20,"RED","blue","incongruent",1,683.651553467,144,"y","n","y","Inc","Neu",3
21,"XXXX","red","neutral",1,350.186370313,144,"y","n","n","Neu","Inc",3
22,"BLUE","red","incongruent",1,500.002726912,144,"y","n","y","Inc","Neu",3
23,"RED","blue","incongruent",1,517.313227989,144,"y","n","n","Inc","Inc",3
24,"XXXX","blue","neutral",1,467.021987541,144,"y","n","y","Neu","Inc",3
25,"XXXX","blue","neutral",1,483.712698333,144,"y","y","y","Neu","Neu",3
26,"XXXX","blue","neutral",1,400.61427257,144,"y","y","y","Neu","Neu",3
27,"RED","blue","incongruent",1,483.751515392,144,"y","n","y","Inc","Neu",3
28,"XXXX","blue","neutral",1,450.314274058,144,"y","n","y","Neu","Inc",3
29,"XXXX","blue","neutral",1,467.11983229,144,"y","y","y","Neu","Neu",3
30,"XXXX","blue","neutral",1,483.865400311,144,"y","y","y","Neu","Neu",3
31,"BLUE","red","incongruent",1,433.658851543,144,"y","n","n","Inc","Neu",3
32,"RED","blue","incongruent",1,516.952645965,144,"y","n","n","Inc","Inc",3
33,"RED","red","congruent",1,450.130133657,144,"y","y","n","Neu","Inc",3
34,"BLUE","red","incongruent",1,367.204941111,144,"y","n","y","Inc","Neu",3
35,"BLUE","red","incongruent",0,883.827802259,144,"y","y","y","Inc","Inc",3
36,"BLUE","blue","congruent",1,683.333317284,144,"y","y","n","Neu","Inc",3
37,"RED","red","congruent",1,850.388315506,144,"y","n","n","Neu","Neu",3
38,"XXXX","red","neutral",1,433.556836331,144,"y","n","y","Neu","Neu",3
39,"BLUE","red","incongruent",1,400.186322164,144,"y","n","y","Inc","Neu",3
40,"XXXX","red","neutral",1,550.550609361,144,"y","n","y","Neu","Inc",3
41,"RED","blue","incongruent",1,950.37442469,144,"y","n","n","Inc","Neu",3
42,"RED","red","congruent",1,583.555729827,144,"y","y","n","Neu","Inc",3
43,"BLUE","blue","congruent",1,583.781574387,144,"y","n","n","Neu","Neu",3
44,"XXXX","red","neutral",1,733.600176871,144,"y","n","n","Neu","Neu",3
45,"BLUE","red","incongruent",1,617.021843325,144,"y","n","y","Inc","Neu",3
46,"RED","blue","incongruent",1,700.375306653,144,"y","n","n","Inc","Inc",3
47,"XXXX","red","neutral",1,684.020797024,144,"y","n","n","Neu","Inc",3
48,"RED","red","congruent",1,850.317097269,144,"y","n","y","Neu","Neu",3
49,"XXXX","blue","neutral",1,433.511603158,144,"y","n","n","Neu","Neu",3
50,"XXXX","blue","neutral",1,700.187637238,144,"y","y","y","Neu","Neu",3
51,"RED","blue","incongruent",1,633.931341115,144,"y","n","y","Inc","Neu",3
52,"BLUE","red","incongruent",1,950.362234144,144,"y","n","n","Inc","Inc",3
53,"RED","blue","incongruent",0,617.078304291,144,"y","n","n","Inc","Inc",3
54,"BLUE","blue","congruent",1,767.184987199,144,"y","n","y","Neu","Inc",3
55,"BLUE","red","incongruent",1,1033.67014392,144,"y","y","n","Inc","Neu",3
56,"XXXX","red","neutral",1,800.381947309,144,"y","n","y","Neu","Inc",3
57,"BLUE","red","incongruent",1,1183.80858633,144,"y","n","y","Inc","Neu",3
58,"XXXX","blue","neutral",1,750.513524516,144,"y","n","n","Neu","Inc",3
59,"BLUE","blue","congruent",1,483.573790872,144,"y","n","y","Neu","Neu",3
60,"XXXX","red","neutral",1,400.309830904,144,"y","n","n","Neu","Neu",3
61,"XXXX","blue","neutral",1,583.80723861,144,"y","y","n","Neu","Neu",3
62,"RED","red","congruent",1,500.465003075,144,"y","n","n","Neu","Neu",3
63,"RED","blue","incongruent",1,466.689957073,144,"y","y","n","Inc","Neu",3
64,"XXXX","red","neutral",1,450.57187858,144,"y","n","n","Neu","Inc",3
65,"BLUE","blue","congruent",1,467.085185461,144,"y","n","n","Neu","Neu",3
66,"XXXX","red","neutral",1,400.41826223,144,"y","n","n","Neu","Neu",3
67,"XXXX","red","neutral",1,750.26843138,144,"y","y","y","Neu","Neu",3
68,"RED","red","congruent",1,800.365265692,144,"y","n","y","Neu","Neu",3
69,"XXXX","red","neutral",1,633.778639138,144,"y","n","y","Neu","Neu",3
70,"XXXX","red","neutral",1,449.994754745,144,"y","y","y","Neu","Neu",3
71,"RED","red","congruent",1,416.877674405,144,"y","n","y","Neu","Neu",3
72,"BLUE","red","incongruent",1,583.861775231,144,"y","n","y","Inc","Neu",3
73,"RED","red","congruent",1,467.331882799,144,"y","n","y","Neu","Inc",3
74,"BLUE","red","incongruent",1,950.079607079,144,"y","n","y","Inc","Neu",3
75,"BLUE","red","incongruent",1,450.152268866,144,"y","y","y","Inc","Inc",3
76,"RED","red","congruent",1,517.002691282,144,"y","n","y","Neu","Inc",3
77,"XXXX","blue","neutral",1,467.228905065,144,"y","n","n","Neu","Neu",3
78,"XXXX","blue","neutral",1,583.780612098,144,"y","y","y","Neu","Neu",3
79,"RED","red","congruent",1,567.124227295,144,"y","n","n","Neu","Neu",3
80,"RED","blue","incongruent",1,633.574929787,144,"y","y","n","Inc","Neu",3
81,"XXXX","red","neutral",1,900.400457671,144,"y","n","n","Neu","Inc",3
82,"BLUE","red","incongruent",1,450.402815593,144,"y","n","y","Inc","Neu",3
83,"XXXX","blue","neutral",1,517.031563446,144,"y","n","n","Neu","Inc",3
84,"RED","red","congruent",1,917.130948044,144,"y","n","n","Neu","Neu",3
85,"RED","red","congruent",1,733.520297101,144,"y","y","y","Neu","Neu",3
86,"XXXX","blue","neutral",1,900.049499935,144,"y","n","n","Neu","Neu",3
87,"XXXX","red","neutral",1,1300.35227328,144,"y","y","n","Neu","Neu",3
88,"BLUE","red","incongruent",1,983.827705961,144,"y","n","y","Inc","Neu",3
89,"RED","blue","incongruent",1,583.556691883,144,"y","n","n","Inc","Inc",3
90,"RED","blue","incongruent",1,967.047491344,144,"y","y","y","Inc","Inc",3
91,"RED","blue","incongruent",1,900.404948974,144,"y","y","y","Inc","Inc",3
92,"RED","blue","incongruent",1,883.555440931,144,"y","y","y","Inc","Inc",3
93,"RED","blue","incongruent",1,1100.35759863,144,"y","y","y","Inc","Inc",3
94,"BLUE","blue","congruent",1,600.423523458,144,"y","n","y","Neu","Inc",3
95,"BLUE","red","incongruent",1,717.198509024,144,"y","y","n","Inc","Neu",3
96,"RED","red","congruent",1,1250.35103806,144,"y","n","y","Neu","Inc",3
97,"BLUE","red","incongruent",1,667.05483757,144,"y","n","y","Inc","Neu",3
98,"RED","red","congruent",1,566.953881178,144,"y","n","y","Neu","Inc",3
99,"BLUE","red","incongruent",1,700.284519698,144,"y","n","y","Inc","Neu",3
100,"XXXX","blue","neutral",1,416.519338265,144,"y","n","n","Neu","Inc",3
101,"BLUE","red","incongruent",1,1050.41699507,144,"y","n","n","Inc","Neu",3
102,"XXXX","blue","neutral",1,883.532984648,144,"y","n","n","Neu","Inc",3
103,"XXXX","red","neutral",1,966.749144951,144,"y","y","n","Neu","Neu",3
104,"RED","red","congruent",1,667.447499931,144,"y","n","y","Neu","Neu",3
105,"BLUE","blue","congruent",1,400.465420214,144,"y","n","n","Neu","Neu",3
106,"BLUE","red","incongruent",1,817.063996568,144,"y","y","n","Inc","Neu",3
107,"BLUE","blue","congruent",1,817.122061737,144,"y","y","n","Neu","Inc",3
108,"BLUE","blue","congruent",1,817.211244954,144,"y","y","y","Neu","Neu",3
109,"XXXX","red","neutral",1,583.712281194,144,"y","n","n","Neu","Neu",3
110,"RED","red","congruent",1,566.733489977,144,"y","n","y","Neu","Neu",3
111,"XXXX","red","neutral",1,633.904393995,144,"y","n","y","Neu","Neu",3
112,"RED","red","congruent",1,599.980495172,144,"y","n","y","Neu","Neu",3
113,"RED","blue","incongruent",1,567.222072044,144,"y","y","n","Inc","Neu",3
114,"RED","red","congruent",1,550.364223076,144,"y","y","n","Neu","Inc",3
115,"BLUE","red","incongruent",1,933.675693581,144,"y","n","y","Inc","Neu",3
116,"BLUE","blue","congruent",1,617.003557272,144,"y","y","n","Neu","Inc",3
117,"BLUE","blue","congruent",1,583.602245897,144,"y","y","y","Neu","Neu",3
118,"BLUE","red","incongruent",1,450.312990928,144,"y","y","n","Inc","Neu",3
119,"BLUE","blue","congruent",1,733.773730928,144,"y","y","n","Neu","Inc",3
120,"BLUE","red","incongruent",1,900.388588198,144,"y","y","n","Inc","Neu",3
121,"RED","red","congruent",1,800.435521407,144,"y","n","y","Neu","Inc",3
122,"RED","red","congruent",1,517.089308007,144,"y","y","y","Neu","Neu",3
123,"BLUE","red","incongruent",1,2000.44302805,144,"y","n","y","Inc","Neu",3
124,"BLUE","blue","congruent",1,650.269490201,144,"y","y","n","Neu","Inc",3
125,"BLUE","blue","congruent",1,833.744441625,144,"y","y","y","Neu","Neu",3
126,"RED","blue","incongruent",1,700.57933731,144,"y","n","y","Inc","Neu",3
127,"RED","blue","incongruent",1,433.956235647,144,"y","y","y","Inc","Inc",3
128,"BLUE","blue","congruent",1,467.082939809,144,"y","n","y","Neu","Inc",3
129,"XXXX","blue","neutral",1,516.961307731,144,"y","n","y","Neu","Neu",3
130,"XXXX","blue","neutral",1,450.633793371,144,"y","y","y","Neu","Neu",3
131,"XXXX","blue","neutral",1,583.675388945,144,"y","y","y","Neu","Neu",3
132,"BLUE","blue","congruent",1,416.96461197,144,"y","n","y","Neu","Neu",3
133,"RED","blue","incongruent",1,866.840028204,144,"y","n","y","Inc","Neu",3
134,"BLUE","blue","congruent",1,483.671956463,144,"y","n","y","Neu","Inc",3
135,"BLUE","blue","congruent",1,467.081015231,144,"y","y","y","Neu","Neu",3
136,"RED","red","congruent",1,400.452908827,144,"y","n","n","Neu","Neu",3
137,"XXXX","red","neutral",1,366.67112587,144,"y","n","y","Neu","Neu",3
138,"RED","blue","incongruent",1,467.199070379,144,"y","n","n","Inc","Neu",3
139,"XXXX","red","neutral",1,433.66783415,144,"y","n","n","Neu","Inc",3
140,"RED","blue","incongruent",1,417.14682756,144,"y","n","n","Inc","Neu",3
141,"BLUE","blue","congruent",1,683.697428089,144,"y","n","y","Neu","Inc",3
142,"XXXX","red","neutral",1,1000.34742919,144,"y","n","n","Neu","Neu",3
143,"XXXX","red","neutral",1,567.304839147,144,"y","y","y","Neu","Neu",3
144,"XXXX","red","neutral",1,550.236543873,144,"y","y","y","Neu","Neu",3
145,"BLUE","blue","congruent",1,600.636536255,144,"y","n","n","Neu","Neu",3
146,"RED","blue","incongruent",1,733.832437778,144,"y","n","y","Inc","Neu",3
147,"RED","red","congruent",1,483.647254528,144,"y","y","n","Neu","Inc",3
148,"XXXX","red","neutral",1,1233.57082345,144,"y","n","y","Neu","Neu",3
149,"BLUE","red","incongruent",1,533.656830667,144,"y","n","y","Inc","Neu",3
150,"BLUE","blue","congruent",1,616.915336577,144,"y","y","n","Neu","Inc",3
1,"RED","red","congruent",1,750.457704999,145,"n","n","n","Neu",NA,3
2,"XXXX","red","neutral",1,683.614019305,145,"n","n","y","Neu","Neu",3
3,"RED","blue","incongruent",1,933.594210073,145,"n","n","n","Inc","Neu",3
4,"XXXX","red","neutral",1,683.614981826,145,"n","n","n","Neu","Inc",3
5,"RED","red","congruent",1,533.616730478,145,"n","n","y","Neu","Neu",3
6,"XXXX","blue","neutral",1,400.405109394,145,"n","n","n","Neu","Neu",3
7,"RED","blue","incongruent",1,450.368489604,145,"n","n","y","Inc","Neu",3
8,"RED","red","congruent",1,667.121243663,145,"n","y","n","Neu","Inc",3
9,"XXXX","blue","neutral",1,567.120377906,145,"n","n","n","Neu","Neu",3
10,"BLUE","red","incongruent",1,516.937888693,145,"n","n","n","Inc","Neu",3
11,"XXXX","blue","neutral",1,500.27605053,145,"n","n","n","Neu","Inc",3
12,"BLUE","red","incongruent",1,700.619437732,145,"n","n","n","Inc","Neu",3
13,"XXXX","red","neutral",1,567.137380131,145,"n","n","y","Neu","Inc",3
14,"XXXX","blue","neutral",1,950.315397233,145,"n","y","n","Neu","Neu",3
15,"BLUE","red","incongruent",1,1050.18665874,145,"n","n","n","Inc","Neu",3
16,"XXXX","red","neutral",1,517.125558574,145,"n","n","y","Neu","Inc",3
17,"BLUE","red","incongruent",0,683.827032335,145,"n","n","y","Inc","Neu",3
18,"RED","red","congruent",1,583.785424475,145,"n","n","y","Neu","Inc",3
19,"XXXX","red","neutral",1,533.645281568,145,"n","n","y","Neu","Neu",3
20,"BLUE","blue","congruent",1,616.894805338,145,"n","n","n","Neu","Neu",3
21,"RED","blue","incongruent",1,1516.91094134,145,"n","n","y","Inc","Neu",3
22,"RED","blue","incongruent",1,1050.49398774,145,"n","y","y","Inc","Inc",3
23,"RED","red","congruent",1,1083.55813567,145,"n","y","n","Neu","Inc",3
24,"BLUE","blue","congruent",1,666.95699282,145,"n","n","n","Neu","Neu",3
25,"RED","red","congruent",1,800.518288277,145,"n","n","n","Neu","Neu",3
26,"XXXX","blue","neutral",1,583.596150856,145,"n","n","n","Neu","Neu",3
27,"RED","blue","incongruent",1,1583.6112285,145,"n","n","y","Inc","Neu",3
28,"BLUE","blue","congruent",1,2466.9895866,145,"n","n","y","Neu","Inc",3
29,"XXXX","red","neutral",1,733.743896242,145,"n","n","n","Neu","Neu",3
30,"RED","red","congruent",1,767.00630039,145,"n","n","y","Neu","Neu",3
31,"BLUE","red","incongruent",1,1533.66741724,145,"n","n","y","Inc","Neu",3
32,"BLUE","red","incongruent",1,1367.12089088,145,"n","y","y","Inc","Inc",3
33,"BLUE","blue","congruent",1,983.689760789,145,"n","y","n","Neu","Inc",3
34,"RED","blue","incongruent",1,1266.98368369,145,"n","n","y","Inc","Neu",3
35,"BLUE","red","incongruent",1,1017.01119263,145,"n","n","n","Inc","Inc",3
36,"XXXX","red","neutral",1,533.789642621,145,"n","n","y","Neu","Inc",3
37,"XXXX","blue","neutral",1,833.256180398,145,"n","y","n","Neu","Neu",3
38,"RED","red","congruent",1,467.461165972,145,"n","n","n","Neu","Neu",3
39,"RED","red","congruent",1,500.341814943,145,"n","y","y","Neu","Neu",3
40,"XXXX","blue","neutral",1,683.611132205,145,"n","n","n","Neu","Neu",3
41,"RED","blue","incongruent",1,1467.06754155,145,"n","n","y","Inc","Neu",3
42,"BLUE","red","incongruent",1,700.368248858,145,"n","n","n","Inc","Inc",3
43,"XXXX","blue","neutral",1,650.378562976,145,"n","n","n","Neu","Inc",3
44,"XXXX","blue","neutral",1,1150.47400165,145,"n","y","y","Neu","Neu",3
45,"RED","red","congruent",1,2200.54260548,145,"n","n","n","Neu","Neu",3
46,"RED","blue","incongruent",1,1000.40709833,145,"n","y","n","Inc","Neu",3
47,"XXXX","red","neutral",1,1516.78999886,145,"n","n","n","Neu","Inc",3
48,"RED","blue","incongruent",1,1283.35262928,145,"n","n","n","Inc","Neu",3
49,"RED","red","congruent",1,1783.65594847,145,"n","y","n","Neu","Inc",3
50,"RED","blue","incongruent",1,1300.37472956,145,"n","y","n","Inc","Neu",3
51,"XXXX","blue","neutral",1,1366.89985776,145,"n","n","y","Neu","Inc",3
52,"BLUE","blue","congruent",1,733.97776112,145,"n","n","y","Neu","Neu",3
53,"XXXX","blue","neutral",1,1016.98392443,145,"n","n","y","Neu","Neu",3
54,"XXXX","red","neutral",1,700.362153817,145,"n","y","n","Neu","Neu",3
55,"BLUE","red","incongruent",1,1000.39619114,145,"n","n","y","Inc","Neu",3
56,"BLUE","red","incongruent",1,666.883208323,145,"n","y","y","Inc","Inc",3
